vae.decoder.blocks.#.attn2.to_out.#.b	1
vae.decoder.blocks.#.attn2.to_out.#.w	1
vae.decoder.blocks.#.attn2.to_q.w	1
vae.decoder.blocks.#.attn2.to_v.w	1
vae.decoder.blocks.#.ff.net.#.b	11
vae.decoder.blocks.#.ff.net.#.proj.b	11
vae.decoder.blocks.#.ff.net.#.proj.w	11
vae.decoder.blocks.#.ff.net.#.w	11
vae.decoder.blocks.#.norm1.b	10
vae.decoder.blocks.#.norm1.w	10
vae.decoder.blocks.#.norm2.b	1
vae.decoder.blocks.#.norm2.w	1
vae.decoder.blocks.#.norm3.b	11
vae.decoder.blocks.#.norm3.w	11
vae.decoder.norm_out.b	1
vae.decoder.norm_out.w	1
vae.decoder.proj_out.b	1
vae.decoder.proj_out.w	1
vae.decoder.proj_query.b	1
vae.decoder.proj_query.w	1
vae.encoder.blocks.#.attn1.to_k.w	2
vae.encoder.blocks.#.attn1.to_out.#.b	2
vae.encoder.blocks.#.attn1.to_out.#.w	2
vae.encoder.blocks.#.attn1.to_q.w	2
vae.encoder.blocks.#.attn1.to_v.w	2
vae.encoder.blocks.#.attn2.norm_cross.b	1
vae.encoder.blocks.#.attn2.norm_cross.w	1
vae.encoder.blocks.#.attn2.to_k.w	1
vae.encoder.blocks.#.attn2.to_out.#.b	1
vae.encoder.blocks.#.attn2.to_out.#.w	1
vae.encoder.blocks.#.attn2.to_q.w	1
vae.encoder.blocks.#.attn2.to_v.w	1
vae.encoder.blocks.#.ff.net.#.b	3
vae.encoder.blocks.#.ff.net.#.proj.b	3
vae.encoder.blocks.#.ff.net.#.proj.w	3
vae.encoder.blocks.#.ff.net.#.w	3
vae.encoder.blocks.#.norm1.b	2
vae.encoder.blocks.#.norm1.w	2
vae.encoder.blocks.#.norm2.b	1
vae.encoder.blocks.#.norm2.w	1
vae.encoder.blocks.#.norm3.b	3
vae.encoder.blocks.#.norm3.w	3
vae.encoder.learned_queries	1
vae.encoder.norm_out.b	1
vae.encoder.norm_out.w	1
vae.encoder.proj_in.b	1
vae.encoder.proj_in.w	1
vae.post_quant.b	1
vae.post_quant.w	1
vae.quant.b	1
vae.quant.w	1
